efta_number,dataset,extension,category,file_size_bytes,file_size_mb,doj_pdf_link,has_audio,has_transcript,transcript_word_count,duration_seconds,video_resolution,brief_description
EFTA00033286,8,mp4,video,25847811,24.65,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033286.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033287,8,mp4,video,24013726,22.9,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033287.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033288,8,mp4,video,25188426,24.02,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033288.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033289,8,mp4,video,25028719,23.87,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033289.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033290,8,mp4,video,24326505,23.2,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033290.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033291,8,mp4,video,24488928,23.35,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033291.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033292,8,mp4,video,23758869,22.66,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033292.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033293,8,mp4,video,23462858,22.38,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033293.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033294,8,mp4,video,23368983,22.29,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033294.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033295,8,mp4,video,24213473,23.09,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033295.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033296,8,mp4,video,24082947,22.97,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033296.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033297,8,mp4,video,23715714,22.62,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033297.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033298,8,mp4,video,23170547,22.1,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033298.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033299,8,mp4,video,24816219,23.67,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033299.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033300,8,mp4,video,23901286,22.79,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033300.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033301,8,mp4,video,23491206,22.4,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033301.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033302,8,mp4,video,24166051,23.05,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033302.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033303,8,mp4,video,23981818,22.87,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033303.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033304,8,mp4,video,24012320,22.9,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033304.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033305,8,mp4,video,23550607,22.46,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033305.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033306,8,mp4,video,23997424,22.89,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033306.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033307,8,mp4,video,23424820,22.34,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033307.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033308,8,mp4,video,24770607,23.62,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033308.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033309,8,mp4,video,23382316,22.3,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033309.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033310,8,mp4,video,23488172,22.4,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033310.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033311,8,mp4,video,23722370,22.62,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033311.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033312,8,mp4,video,26066432,24.86,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033312.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033313,8,mp4,video,23415128,22.33,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033313.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033314,8,mp4,video,24902508,23.75,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033314.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033315,8,mp4,video,25138471,23.97,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033315.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033316,8,mp4,video,24009736,22.9,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033316.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033317,8,mp4,video,23425085,22.34,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033317.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033318,8,mp4,video,24673159,23.53,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033318.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033319,8,mp4,video,24045170,22.93,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033319.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033320,8,mp4,video,23747452,22.65,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033320.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033321,8,mp4,video,24918757,23.76,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033321.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033322,8,mp4,video,23637986,22.54,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033322.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033323,8,mp4,video,22847768,21.79,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033323.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033324,8,mp4,video,23947907,22.84,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033324.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033325,8,mp4,video,23876530,22.77,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033325.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033326,8,mp4,video,23091136,22.02,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033326.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033327,8,mp4,video,23086597,22.02,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033327.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033328,8,mp4,video,23723508,22.62,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033328.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033329,8,mp4,video,24459715,23.33,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033329.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033330,8,mp4,video,23837927,22.73,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033330.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033331,8,mp4,video,22949759,21.89,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033331.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033332,8,mp4,video,24562087,23.42,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033332.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033333,8,mp4,video,23374732,22.29,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033333.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033334,8,mp4,video,23517141,22.43,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033334.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033335,8,mp4,video,23032051,21.97,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033335.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033336,8,mp4,video,23341049,22.26,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033336.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033337,8,mp4,video,22999595,21.93,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033337.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033338,8,mp4,video,24940535,23.79,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033338.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033339,8,mp4,video,22786319,21.73,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033339.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033340,8,mp4,video,23446958,22.36,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033340.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033341,8,mp4,video,23368227,22.29,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033341.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033342,8,mp4,video,22287983,21.26,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033342.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033343,8,mp4,video,22262274,21.23,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033343.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033344,8,mp4,video,24355028,23.23,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033344.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033345,8,mp4,video,22963137,21.9,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033345.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033346,8,mp4,video,22089212,21.07,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033346.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033347,8,mp4,video,22761261,21.71,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033347.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033348,8,mp4,video,23317910,22.24,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033348.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033349,8,mp4,video,23418854,22.33,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033349.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033350,8,mp4,video,24123574,23.01,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033350.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033351,8,mp4,video,22975949,21.91,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033351.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033352,8,mp4,video,23400055,22.32,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033352.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033353,8,mp4,video,22996600,21.93,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033353.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033354,8,mp4,video,23570666,22.48,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033354.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033355,8,mp4,video,23291533,22.21,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033355.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033356,8,mp4,video,22713595,21.66,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033356.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033357,8,mp4,video,23410193,22.33,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033357.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033358,8,mp4,video,23583183,22.49,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033358.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033359,8,mp4,video,24413341,23.28,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033359.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033360,8,mp4,video,23960065,22.85,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033360.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033361,8,mp4,video,23423772,22.34,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033361.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033362,8,mp4,video,23561291,22.47,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033362.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033363,8,mp4,video,23577176,22.48,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033363.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033364,8,mp4,video,25795982,24.6,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033364.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033365,8,mp4,video,23244709,22.17,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033365.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033366,8,mp4,video,22315971,21.28,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033366.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033367,8,mp4,video,22747955,21.69,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033367.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033368,8,mp4,video,23786089,22.68,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033368.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033369,8,mp4,video,24230001,23.11,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033369.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033370,8,mp4,video,23756243,22.66,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033370.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033371,8,mp4,video,23420802,22.34,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033371.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033372,8,mp4,video,23474056,22.39,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033372.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033373,8,mp4,video,23834418,22.73,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033373.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033374,8,mp4,video,23866266,22.76,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033374.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033375,8,mp4,video,23627097,22.53,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033375.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033376,8,mp4,video,24889656,23.74,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033376.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033377,8,mp4,video,23457932,22.37,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033377.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033378,8,mp4,video,23206129,22.13,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033378.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033379,8,mp4,video,23375736,22.29,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033379.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033380,8,mp4,video,23092811,22.02,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033380.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033381,8,mp4,video,23853801,22.75,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033381.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033382,8,mp4,video,22932249,21.87,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033382.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033383,8,mp4,video,23407197,22.32,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033383.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033384,8,mp4,video,24765269,23.62,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033384.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033385,8,mp4,video,25690725,24.5,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033385.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033386,8,mp4,video,25744092,24.55,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033386.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033387,8,mp4,video,24200471,23.08,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033387.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033388,8,mp4,video,23952736,22.84,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033388.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033389,8,mp4,video,21824213,20.81,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033389.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033390,8,mp4,video,22048723,21.03,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033390.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033391,8,mp4,video,21576741,20.58,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033391.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033392,8,mp4,video,22691162,21.64,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033392.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033393,8,mp4,video,25928921,24.73,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033393.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033394,8,mp4,video,18819257,17.95,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033394.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033395,8,mp4,video,18100284,17.26,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033395.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033396,8,mp4,video,26832008,25.59,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033396.pdf,,yes,0,3620.3,,MCC surveillance video (silent); 1.0h
EFTA00033397,8,mp4,video,21739908,20.73,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033397.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033398,8,mp4,video,22449662,21.41,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033398.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033399,8,mp4,video,19101044,18.22,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033399.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033400,8,mp4,video,18141081,17.3,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033400.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033401,8,mp4,video,21473855,20.48,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033401.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033402,8,mp4,video,20369146,19.43,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033402.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033403,8,mp4,video,21007067,20.03,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033403.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033404,8,mp4,video,21615761,20.61,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033404.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033405,8,mp4,video,20247741,19.31,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033405.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033406,8,mp4,video,20161221,19.23,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033406.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033407,8,mp4,video,19983294,19.06,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033407.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033408,8,mp4,video,20491104,19.54,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033408.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033409,8,mp4,video,17558500,16.75,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033409.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033410,8,mp4,video,17388531,16.58,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033410.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033411,8,mp4,video,19866963,18.95,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033411.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033412,8,mp4,video,25517706,24.34,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033412.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00064598,9,mp4,video,22938008,21.88,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064598.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00064599,9,mp4,video,22118971,21.09,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064599.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00064600,9,mp4,video,23029305,21.96,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064600.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00064601,9,mp4,video,23204992,22.13,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064601.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00064602,9,mp4,video,21585118,20.59,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064602.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00064603,9,mp4,video,20784115,19.82,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064603.pdf,,yes,0,3591.3,,Video (no speech detected); 59.9min
EFTA00064604,9,mp4,video,22427626,21.39,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064604.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00064605,9,mp4,video,21093374,20.12,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064605.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00064606,9,mp4,video,22101213,21.08,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064606.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00064607,9,mp4,video,23119346,22.05,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064607.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00064608,9,mp4,video,22308810,21.28,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064608.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00064609,9,mp4,video,24715647,23.57,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064609.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00064610,9,mp4,video,24523204,23.39,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064610.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00064611,9,mp4,video,24180887,23.06,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064611.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00064612,9,mp4,video,24395125,23.27,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064612.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00064613,9,mp4,video,23882523,22.78,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064613.pdf,,yes,0,3562.0,,Video (no speech detected); 59.4min
EFTA00064614,9,mp4,video,24594036,23.45,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064614.pdf,,yes,0,3624.5,,Video (no speech detected); 1.0h
EFTA00068376,9,m4a,audio,935129,0.89,https://www.justice.gov/epstein/files/DataSet%209/EFTA00068376.pdf,,yes,118,59.2,,Audio recording (118 words transcribed); 59s
EFTA00072394,9,m4a,audio,383217,0.37,https://www.justice.gov/epstein/files/DataSet%209/EFTA00072394.pdf,,yes,56,24.1,,Audio recording (56 words transcribed); 24s
EFTA00072395,9,m4a,audio,1595628,1.52,https://www.justice.gov/epstein/files/DataSet%209/EFTA00072395.pdf,,yes,241,101.0,,Audio recording (241 words transcribed); 1.7min
EFTA00072396,9,m4a,audio,1703655,1.62,https://www.justice.gov/epstein/files/DataSet%209/EFTA00072396.pdf,,yes,298,107.2,,Audio recording (298 words transcribed); 1.8min
EFTA00072397,9,m4a,audio,801032,0.76,https://www.justice.gov/epstein/files/DataSet%209/EFTA00072397.pdf,,yes,128,49.5,,Audio recording (128 words transcribed); 50s
EFTA00072398,9,m4a,audio,180675,0.17,https://www.justice.gov/epstein/files/DataSet%209/EFTA00072398.pdf,,yes,21,13.0,,Audio recording (21 words transcribed); 13s
EFTA00072399,9,m4a,audio,855660,0.82,https://www.justice.gov/epstein/files/DataSet%209/EFTA00072399.pdf,,yes,133,53.0,,Audio recording (133 words transcribed); 53s
EFTA00072400,9,m4a,audio,312490,0.3,https://www.justice.gov/epstein/files/DataSet%209/EFTA00072400.pdf,,yes,43,19.9,,Audio recording (43 words transcribed); 20s
EFTA00072401,9,m4a,audio,919316,0.88,https://www.justice.gov/epstein/files/DataSet%209/EFTA00072401.pdf,,yes,104,59.0,,Audio recording (104 words transcribed); 59s
EFTA00076840,9,mov,video,16351392,15.59,https://www.justice.gov/epstein/files/DataSet%209/EFTA00076840.pdf,,yes,111,155.7,,Video with speech (111 words transcribed); 2.6min
EFTA00083881,9,m4a,audio,1633906,1.56,https://www.justice.gov/epstein/files/DataSet%209/EFTA00083881.pdf,,yes,314,101.1,,Audio recording (314 words transcribed); 1.7min
EFTA00087284,9,mp4,video,11555337,11.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00087284.pdf,,yes,162,146.7,,Video with speech (162 words transcribed); 2.4min
EFTA00087285,9,mov,video,3721918,3.55,https://www.justice.gov/epstein/files/DataSet%209/EFTA00087285.pdf,,yes,31,34.9,,Video with speech (31 words transcribed); 35s
