EFTA00280024,9,avi,video,11776,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280024.pdf,False,,,0,,Video file
EFTA00280025,9,avi,video,12800,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280025.pdf,False,,,0,,Video file
EFTA00280026,9,avi,video,12800,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280026.pdf,False,,,0,,Video file
EFTA00280027,9,avi,video,13312,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280027.pdf,False,,,0,,Video file
EFTA00280028,9,avi,video,12800,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280028.pdf,False,,,0,,Video file
EFTA00280029,9,avi,video,95744,0.09,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280029.pdf,False,,,0,,Video file
EFTA00280030,9,avi,video,69632,0.07,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280030.pdf,False,,,0,,Video file
EFTA00280031,9,avi,video,125440,0.12,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280031.pdf,False,,,0,,Video file
EFTA00280032,9,avi,video,11264,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280032.pdf,False,,,0,,Video file
EFTA00280033,9,avi,video,18432,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280033.pdf,False,,,0,,Video file
EFTA00280034,9,avi,video,12800,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280034.pdf,False,,,0,,Video file
EFTA00280035,9,avi,video,3072,0.0,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280035.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280036,9,avi,video,3072,0.0,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280036.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280037,9,avi,video,3072,0.0,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280037.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280038,9,avi,video,10240,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280038.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280039,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280039.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280040,9,avi,video,3072,0.0,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280040.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280041,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280041.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280042,9,avi,video,19456,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280042.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280043,9,avi,video,18944,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280043.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280044,9,avi,video,3072,0.0,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280044.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280045,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280045.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280046,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280046.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280047,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280047.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280048,9,avi,video,20480,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280048.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280049,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280049.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280050,9,avi,video,3072,0.0,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280050.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280051,9,avi,video,23040,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280051.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280052,9,avi,video,19968,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280052.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280053,9,avi,video,3072,0.0,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280053.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280054,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280054.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280055,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280055.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280056,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280056.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280057,9,avi,video,30720,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280057.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280058,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280058.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280059,9,avi,video,30208,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280059.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280060,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280060.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280061,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280061.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280062,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280062.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280063,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280063.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280064,9,avi,video,30720,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280064.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280065,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280065.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280066,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280066.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280067,9,avi,video,31232,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280067.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280068,9,avi,video,30720,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280068.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280069,9,avi,video,44032,0.04,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280069.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280070,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280070.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280071,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280071.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280072,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280072.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280073,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280073.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280074,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280074.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280075,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280075.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280076,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280076.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280077,9,avi,video,29696,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280077.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280078,9,avi,video,28672,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280078.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280079,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280079.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280080,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280080.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280081,9,avi,video,33792,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280081.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280082,9,avi,video,33280,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280082.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280083,9,avi,video,33280,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280083.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280084,9,avi,video,33792,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280084.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280085,9,avi,video,17920,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280085.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280086,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280086.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280087,9,avi,video,17920,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280087.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280088,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280088.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280089,9,avi,video,31744,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280089.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280090,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280090.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280091,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280091.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280092,9,avi,video,33280,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280092.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280093,9,avi,video,18944,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280093.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280094,9,avi,video,18944,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280094.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280095,9,avi,video,19456,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280095.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280096,9,avi,video,19968,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280096.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280097,9,avi,video,18432,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280097.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280098,9,avi,video,19456,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280098.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
