efta_number,dataset,extension,category,file_size_bytes,file_size_mb,doj_pdf_link,has_audio,has_transcript,transcript_word_count,duration_seconds,video_resolution,brief_description
EFTA00280686,9,avi,video,2576896,2.46,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280686.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280687,9,avi,video,2744832,2.62,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280687.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280688,9,avi,video,2736128,2.61,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280688.pdf,False,,,4.1,320x240,Silent surveillance video; 320x240; 4s
EFTA00280689,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280689.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280690,9,avi,video,3643392,3.47,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280690.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280691,9,avi,video,4784128,4.56,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280691.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280692,9,avi,video,20992,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280692.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280693,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280693.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280694,9,avi,video,290304,0.28,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280694.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280695,9,avi,video,130048,0.12,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280695.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280696,9,avi,video,10240,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280696.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280697,9,avi,video,1601536,1.53,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280697.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280698,9,avi,video,83968,0.08,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280698.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280699,9,avi,video,11264,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280699.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280700,9,avi,video,13312,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280700.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280701,9,avi,video,1157120,1.1,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280701.pdf,False,,,0.7,320x240,Silent surveillance video; 320x240; 1s
EFTA00280702,9,avi,video,41984,0.04,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280702.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280703,9,avi,video,12288,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280703.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280704,9,avi,video,264704,0.25,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280704.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280705,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280705.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280706,9,avi,video,761856,0.73,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280706.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280707,9,avi,video,13824,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280707.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280708,9,avi,video,21504,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280708.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280709,9,avi,video,357376,0.34,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280709.pdf,False,,,0.6,320x240,Silent surveillance video; 320x240; 1s
EFTA00280710,9,avi,video,11264,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280710.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280711,9,avi,video,239104,0.23,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280711.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280712,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280712.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280713,9,avi,video,10240,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280713.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280714,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280714.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280715,9,avi,video,143872,0.14,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280715.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280716,9,avi,video,68096,0.06,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280716.pdf,False,,,0.4,320x240,Silent surveillance video; 320x240; 0s
EFTA00280717,9,avi,video,78336,0.07,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280717.pdf,False,,,0.3,320x240,Silent surveillance video; 320x240; 0s
EFTA00280718,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280718.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280719,9,avi,video,459264,0.44,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280719.pdf,False,,,0.3,320x240,Silent surveillance video; 320x240; 0s
EFTA00280720,9,avi,video,221184,0.21,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280720.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280721,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280721.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280722,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280722.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280723,9,avi,video,582656,0.56,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280723.pdf,False,,,1.0,320x240,Silent surveillance video; 320x240; 1s
EFTA00280724,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280724.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280725,9,avi,video,18944,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280725.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280726,9,avi,video,220160,0.21,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280726.pdf,False,,,0.3,320x240,Silent surveillance video; 320x240; 0s
EFTA00280727,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280727.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280728,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280728.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280729,9,avi,video,104448,0.1,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280729.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280730,9,avi,video,281088,0.27,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280730.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280731,9,avi,video,278016,0.27,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280731.pdf,False,,,0.3,320x240,Silent surveillance video; 320x240; 0s
EFTA00280732,9,avi,video,148992,0.14,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280732.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280733,9,avi,video,738304,0.7,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280733.pdf,False,,,2.9,320x240,Silent surveillance video; 320x240; 3s
EFTA00280734,9,avi,video,571392,0.54,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280734.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280735,9,avi,video,1432576,1.37,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280735.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280736,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280736.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280737,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280737.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280738,9,avi,video,377344,0.36,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280738.pdf,False,,,1.8,320x240,Silent surveillance video; 320x240; 2s
EFTA00280739,9,avi,video,475136,0.45,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280739.pdf,False,,,0.4,320x240,Silent surveillance video; 320x240; 0s
EFTA00280740,9,avi,video,19968,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280740.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280741,9,avi,video,18944,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280741.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280742,9,avi,video,19456,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280742.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280743,9,avi,video,1026048,0.98,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280743.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280744,9,avi,video,323584,0.31,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280744.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280745,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280745.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280746,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280746.pdf,True,yes,0,2.6,,Video (no speech detected); 3s
EFTA00280747,9,avi,video,655360,0.62,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280747.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280748,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280748.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280749,9,avi,video,1357312,1.29,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280749.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280750,9,avi,video,6656,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280750.pdf,False,,,0,,Video file
EFTA00280751,9,avi,video,20992,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280751.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280752,9,avi,video,661504,0.63,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280752.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280753,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280753.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280754,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280754.pdf,,,,,,
EFTA00280755,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280755.pdf,,,,,,
EFTA00280756,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280756.pdf,,,,,,
EFTA00280757,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280757.pdf,,,,,,
EFTA00280758,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280758.pdf,,,,,,
EFTA00280759,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280759.pdf,,,,,,
EFTA00280760,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280760.pdf,,,,,,
EFTA00280761,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280761.pdf,,,,,,
EFTA00280762,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280762.pdf,,,,,,
EFTA00280763,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280763.pdf,,,,,,
EFTA00280764,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280764.pdf,,,,,,
EFTA00280765,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280765.pdf,,,,,,
EFTA00280766,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280766.pdf,,,,,,
EFTA00280767,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280767.pdf,,,,,,
EFTA00280768,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280768.pdf,,,,,,
EFTA00280769,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280769.pdf,,,,,,
EFTA00280770,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280770.pdf,,,,,,
EFTA00280771,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280771.pdf,,,,,,
EFTA00280772,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280772.pdf,,,,,,
EFTA00280773,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280773.pdf,,,,,,
EFTA00280774,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280774.pdf,,,,,,
EFTA00280775,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280775.pdf,,,,,,
EFTA00280776,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280776.pdf,,,,,,
EFTA00280777,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280777.pdf,,,,,,
EFTA00280778,9,avi,video,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280778.pdf,,,,,,
EFTA00280779,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280779.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280780,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280780.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280781,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280781.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280782,9,avi,video,30208,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280782.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280783,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280783.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280784,9,avi,video,17920,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280784.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280785,9,avi,video,20480,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280785.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280786,9,avi,video,21504,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280786.pdf,False,,,0.2,320x240,Silent surveillance video; 320x240; 0s
EFTA00280787,9,avi,video,163840,0.16,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280787.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280788,9,avi,video,30720,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280788.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280789,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280789.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280790,9,avi,video,336384,0.32,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280790.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280791,9,avi,video,95744,0.09,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280791.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280792,9,avi,video,293376,0.28,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280792.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280793,9,avi,video,57344,0.05,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280793.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280794,9,avi,video,17920,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280794.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280795,9,avi,video,10752,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280795.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280796,9,avi,video,13824,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280796.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280797,9,avi,video,26624,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280797.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280798,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280798.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280799,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280799.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280800,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280800.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280801,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280801.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280802,9,avi,video,40448,0.04,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280802.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280803,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280803.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280804,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280804.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280805,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280805.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280806,9,avi,video,26624,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280806.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280807,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280807.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280808,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280808.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280809,9,avi,video,25600,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280809.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280810,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280810.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280811,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280811.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280812,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280812.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280813,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280813.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280814,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280814.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280815,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280815.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280816,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280816.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280817,9,avi,video,26624,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280817.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280818,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280818.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280819,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280819.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280820,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280820.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280821,9,avi,video,28160,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280821.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280822,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280822.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280823,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280823.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280824,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280824.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280825,9,avi,video,29184,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280825.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280826,9,avi,video,25600,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280826.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280827,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280827.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280828,9,avi,video,25600,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280828.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280829,9,avi,video,27648,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280829.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280830,9,avi,video,27648,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280830.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280831,9,avi,video,28160,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280831.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280832,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280832.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280833,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280833.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280834,9,avi,video,28160,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280834.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280835,9,avi,video,26624,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280835.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280836,9,avi,video,15872,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280836.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280837,9,avi,video,27136,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280837.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280838,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280838.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280839,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280839.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280840,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280840.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280841,9,avi,video,26112,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280841.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280842,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280842.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280843,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280843.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280844,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280844.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280845,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280845.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280846,9,avi,video,14336,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280846.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280847,9,avi,video,26112,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280847.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280848,9,avi,video,26112,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280848.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280849,9,avi,video,27648,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280849.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280850,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280850.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280851,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280851.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280852,9,avi,video,18432,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280852.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280853,9,avi,video,14848,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280853.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280854,9,avi,video,26112,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280854.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280855,9,avi,video,27648,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280855.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280856,9,avi,video,26112,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280856.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
