EFTA00137565,9,mp4,video,24067996,22.95,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137565.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137566,9,mp4,video,24769058,23.62,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137566.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00137567,9,mp4,video,22338280,21.3,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137567.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00137568,9,mp4,video,23241410,22.16,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137568.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137569,9,mp4,video,20818572,19.85,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137569.pdf,True,yes,0,3591.5,352x240,Video (no speech detected); 352x240; 59.9min
EFTA00137570,9,mp4,video,22248026,21.22,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137570.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137571,9,mp4,video,19605260,18.7,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137571.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00141271,9,unknown,unknown,,,https://www.justice.gov/epstein/files/DataSet%209/EFTA00141271.pdf,,,,,,No Images Produced — native file type unknown
EFTA00143411,9,m4a,audio,11349610,10.82,https://www.justice.gov/epstein/files/DataSet%209/EFTA00143411.pdf,True,yes,1151,699.5,,Audio recording (1151 words transcribed); 11.7min
EFTA00143735,9,m4a,audio,22330513,21.3,https://www.justice.gov/epstein/files/DataSet%209/EFTA00143735.pdf,True,yes,3410,1380.9,,Audio recording (3410 words transcribed); 23.0min
EFTA00143819,9,mp4,video,1750090,1.67,https://www.justice.gov/epstein/files/DataSet%209/EFTA00143819.pdf,True,yes,0,8.4,848x480,Video (no speech detected); 848x480; 8s
EFTA00151167,9,m4a,audio,1796437,1.71,https://www.justice.gov/epstein/files/DataSet%209/EFTA00151167.pdf,True,yes,212,112.4,,Audio recording (212 words transcribed); 1.9min
EFTA00151168,9,m4a,audio,1794420,1.71,https://www.justice.gov/epstein/files/DataSet%209/EFTA00151168.pdf,True,yes,215,113.1,,Audio recording (215 words transcribed); 1.9min
EFTA00151169,9,m4a,audio,1661466,1.58,https://www.justice.gov/epstein/files/DataSet%209/EFTA00151169.pdf,True,yes,217,105.6,,Audio recording (217 words transcribed); 1.8min
EFTA00152684,9,m4a,audio,1588504,1.51,https://www.justice.gov/epstein/files/DataSet%209/EFTA00152684.pdf,True,yes,240,101.0,,Audio recording (240 words transcribed); 1.7min
EFTA00152685,9,m4a,audio,385181,0.37,https://www.justice.gov/epstein/files/DataSet%209/EFTA00152685.pdf,True,yes,56,24.2,,Audio recording (56 words transcribed); 24s
EFTA00152686,9,m4a,audio,891907,0.85,https://www.justice.gov/epstein/files/DataSet%209/EFTA00152686.pdf,True,yes,103,57.2,,Audio recording (103 words transcribed); 57s
EFTA00152687,9,m4a,audio,723938,0.69,https://www.justice.gov/epstein/files/DataSet%209/EFTA00152687.pdf,True,yes,119,44.6,,Audio recording (119 words transcribed); 45s
EFTA00152688,9,m4a,audio,302877,0.29,https://www.justice.gov/epstein/files/DataSet%209/EFTA00152688.pdf,True,yes,37,19.0,,Audio recording (37 words transcribed); 19s
EFTA00152689,9,m4a,audio,1773870,1.69,https://www.justice.gov/epstein/files/DataSet%209/EFTA00152689.pdf,True,yes,294,111.8,,Audio recording (294 words transcribed); 1.9min
EFTA00152690,9,m4a,audio,231223,0.22,https://www.justice.gov/epstein/files/DataSet%209/EFTA00152690.pdf,True,yes,19,17.2,,Audio recording (19 words transcribed); 17s
EFTA00152691,9,m4a,audio,855131,0.82,https://www.justice.gov/epstein/files/DataSet%209/EFTA00152691.pdf,True,yes,133,53.0,,Audio recording (133 words transcribed); 53s
EFTA00152692,9,m4a,audio,285635,0.27,https://www.justice.gov/epstein/files/DataSet%209/EFTA00152692.pdf,True,yes,39,18.2,,Audio recording (39 words transcribed); 18s
EFTA00155437,9,wav,audio,278348,0.27,https://www.justice.gov/epstein/files/DataSet%209/EFTA00155437.pdf,True,yes,183,68.6,,Audio recording (183 words transcribed); 1.1min
EFTA00155484,9,m4a,audio,627920,0.6,https://www.justice.gov/epstein/files/DataSet%209/EFTA00155484.pdf,True,yes,94,40.6,,Audio recording (94 words transcribed); 41s
EFTA00155485,9,m4a,audio,413571,0.39,https://www.justice.gov/epstein/files/DataSet%209/EFTA00155485.pdf,True,yes,60,27.1,,Audio recording (60 words transcribed); 27s
EFTA00155486,9,m4a,audio,788126,0.75,https://www.justice.gov/epstein/files/DataSet%209/EFTA00155486.pdf,True,yes,112,51.4,,Audio recording (112 words transcribed); 51s
EFTA00155488,9,m4a,audio,1015001,0.97,https://www.justice.gov/epstein/files/DataSet%209/EFTA00155488.pdf,True,yes,122,66.6,,Audio recording (122 words transcribed); 1.1min
EFTA00155489,9,m4a,audio,435920,0.42,https://www.justice.gov/epstein/files/DataSet%209/EFTA00155489.pdf,True,yes,52,28.2,,Audio recording (52 words transcribed); 28s
